Subject,frontal-ACC,frontal-insula,ACC-insula
153429,0.5313333202666216,0.6055315528983298,0.5285928000296166
154229,0.45802049973417663,0.5993397331132543,0.6055264265461722
154431,0.40078160097756865,0.45696859919304333,0.42562130572678947
154532,0.40585966376811816,0.4624979783473341,0.4695268722330928
154734,0.28566615661967504,0.38854409205551177,0.4523314532249428
154835,0.41336040134524665,0.40449520573307973,0.27608403097118767
154936,0.7728300170297178,0.621361706,0.6102897812822625
155635,0.6215446652232954,0.4587176378651657,0.3642339006187057
155938,0.6092668892071723,0.6492834807346557,0.5916607263135856
156233,0.9130339255063238,0.9319308751138462,0.8813608689295213
156334,0.3623437564387376,0.500473123,0.294801109
156637,0.3064515901492664,0.4819814587494451,0.5270879118431157
157336,0.49252606945123667,0.3804408596023383,0.4535113810503502
157437,0.5931084485247347,0.6442519962248521,0.6161570476945468
157942,0.070905496,0.33873970726272884,0.3925189875546375
158035,0.5220854948434155,0.41847603912731757,0.47940249240432126
158136,0.5016081085524854,0.4720986512978639,0.6071173507683754
158338,0.3578531784037686,0.4937314125479119,0.5377620249349764
158540,0.5056929314503211,0.5167049340520974,0.4307850774220408
158843,0.5189823356723696,0.8412818986505995,0.6412964864641779
159138,0.658000657,0.6867102906848228,0.5883744758379329
159239,0.4382819115824675,0.41034470328569495,0.3391109022233078
159340,0.37873881543873833,0.4074531634087745,0.3578003892839086
159441,0.6713836218445073,0.6848906448563097,0.6502419748718733
160123,0.5093491674059416,0.7300534116739984,0.37986653291500905
161327,0.22417201979544102,0.3455645044226499,-0.03636892
161630,0.6160045898842857,0.623876255,0.628475411
161731,0.3780796347548017,0.44561147301468573,0.4615713374875578
162026,0.5385940167825972,0.4898871697652472,0.5192685453811422
162228,0.7849810345718028,0.6382076667848725,0.7665564334351426
162329,0.6290581383258194,0.5799295980285969,0.553262185
162733,0.084501199,0.536547416,-0.273625672
162935,0.5901501402732232,0.43942122883274676,0.548513195
163129,0.4430974496184586,0.2735028972989742,0.2843494909887944
163331,0.2685816114401725,0.3731007058953103,0.38592688169580713
163836,0.4065389780490542,0.40809627486209427,0.38534624675742324
164030,0.7314706446409139,0.7214379824663695,0.7202118449894962
164131,0.8518730042838374,0.9145851727563176,0.8626844094895352
164636,0.5259360307621567,0.3965452977569742,0.42247370011242513
164939,0.5731663867443932,0.4178561758840307,0.481917186
165638,0.8065182088637823,0.7247575705510478,0.8446359257919533
165941,0.4542000641678428,0.7886182072368774,0.5384951935652993
166438,0.793864899,0.825820462,0.7132553076034961
167036,0.6991504397164788,0.6924988653411533,0.6238596095268862
168139,0.6667111327603162,0.554300618,0.543217983
168240,0.5907255242894686,0.5987086262128609,0.4886511470374427
168341,0.755321867,0.7554556082953605,0.7420910605931872
169040,0.7555216169241875,0.7960571338862993,0.742767591
169444,0.6252974849759892,0.5532508004839338,0.6214513878417897
170631,0.5704064272563852,0.5235450929026163,0.6945449649423687
171330,0.5935008401061392,0.6554600613013305,0.6789699803260961
171532,0.7224040217316583,0.7475078193940876,0.7534617539376965
171633,0.7527362124085677,0.7850265715671622,0.7388263950696561
172029,0.7569512242144472,0.7246438564877467,0.7688880660821531
172130,0.6575287055213354,0.639055651,0.6905653290386085
172332,0.6616971805531549,0.48103934306109564,0.3677257939198829
172534,0.7695628241536754,0.7433614108259247,0.8112215474929321
172938,0.2830868581652158,0.20208395440423219,0.16724224914757857
173334,0.8000632939423511,0.7549380644218718,0.6811134112243926
173435,0.47652099052970304,0.5291164408402371,0.311813474
173536,0.35695077831639876,0.5130302720312295,0.3359064134798271
173637,0.6679908074197742,0.6130462193771479,0.6902268042238282
173940,0.5248412341725152,0.577706689,0.5855227696972203
174437,0.33584594500216347,0.3379943331365682,0.39808316145552614
174841,0.6048973269468177,0.7138638522503709,0.6741219355641499
175237,0.41447772319650766,0.4888802980116972,0.15139155230575052
175338,0.26118839805082406,0.14455881959923675,0.46806982370575156
175439,0.48050408223767305,0.2033394154007121,0.2703790213614989
175742,0.2621429416900262,0.26694578118673107,0.2724709219885363
176037,0.3886896955861759,0.5077416305472559,0.4540788293717217
176542,0.2896447454469305,0.2616574075619456,0.48941988263138525
177241,0.6163137730019872,0.5234526175567908,0.6166278291143014
177645,0.5550175707918986,0.46986062528798783,0.4307190161042618
178142,0.4954131822927228,0.7421690743457132,0.5909825218677601
178243,0.5502930282178111,0.5114352094831843,0.5916397462621488
178950,0.7020303010163055,0.7865939453269725,0.7603270196384553
179245,0.6036346948065215,0.5650502543605848,0.5847364106511976
179346,0.9175874998503817,0.8838797436220338,0.8878646610476155
180129,0.7950864096480448,0.5338847628910457,0.642591431
180432,0.40375659537973224,0.6155605288099159,0.5563329949053626
180735,0.48562228241563205,0.5815471391361962,0.5304899490618528
180937,0.4582822228197688,0.38313479109397547,0.28110212919215904
181232,0.7368704436348524,0.28449910488401836,0.3568497293128276
181636,0.9062010184513128,0.8703610790067744,0.8472165942290806
182436,0.5949473172534875,0.43156378502446907,0.4670562819364432
182739,0.16400463040287078,0.31361609710262467,0.20117223362009456
183034,0.4052748149729256,0.33219231151283224,0.5861350410132312
185139,0.28709030830896454,0.24645312676345502,0.2577481592883398
185341,0.5519673478846447,0.6245753082692188,0.5740440279568255
185442,0.6404937414157182,0.5413683102111524,0.46829268291073556
185947,0.36744268102269484,0.3393862913648013,0.3986653639694751
186141,0.5177716854078214,0.6822299767176252,0.5425740975721267
186444,0.9176247,0.9324584604700042,0.9330940156998531
187345,0.3880408429854469,0.18120108384160066,0.42354397965306056
187547,0.3997411011576545,0.655728266,0.49802116822490716
187850,0.8292860835199771,0.7563338517636025,0.7619545691558168
188347,0.6296622722771116,0.45616957132608993,0.47664895029989773
188549,0.4621898329535592,0.5493421101635071,0.6191722720564615
188751,0.5237919779845222,0.6045111679309755,0.43443491044175764
189349,0.7568144385626331,0.6756413553455652,0.6533680426633645
189450,0.6919791014831346,0.5365973877161071,0.6740501113728314
190031,0.7320624260913607,0.5976462964857039,0.6118649817347054
191033,0.5213097834419951,0.443118026,0.47742176082378396
191235,0.8342971941434245,0.8281393578465014,0.8410944087127473
191336,0.5248652327443191,0.43625222512868195,0.4832036077481457
191841,0.27436817111015765,0.32287133059740447,0.4416543970933841
192035,0.37462160896163305,0.39917162495097724,0.4155893023850266
192540,0.6237840133243777,0.32276491720186157,0.15889729041029557
192641,0.6450127411329639,0.6179779828523093,0.5747127161406025
192843,0.7367004033978151,0.6521547641236695,0.6254052296440742
193239,0.33935008755941626,0.41664123204106684,0.3572128601030711
194140,0.45238371487708495,0.47990056579293494,0.46278652042004675
194645,0.7334975253145001,0.5758299074930092,0.651523769
194746,0.5583934243156524,0.6390081854703422,0.6332044212378698
194847,0.8161930793658837,0.8239302048499052,0.7599805810417796
195041,0.3145021799394012,0.35499388041579316,0.4029695832904175
195445,0.6102512717450583,0.6807267591442272,0.703501553
195950,0.3709362576319355,0.15833851331028798,0.25358749621769044
196144,0.41860732567029757,0.4434801497807585,0.3942512235946725
196750,0.8799669317299463,0.822557779,0.8949797516032055
197348,0.6094860241583718,0.6511675169749921,0.5400915636356769
198249,0.08352856,0.9252859973109967,0.20598732985554785
198350,0.3999138842978095,0.4669609874262864,0.5930326148358321
198451,0.5960373586415784,0.47869885368759457,0.4481240888973147
198653,0.7842015165571072,0.7918099822682937,0.7869089842937628
198855,0.27478034774763854,0.24826618800519315,0.4983984645813688
199150,0.535493254,0.44733804606098065,0.514512923
199453,0.9406193757068332,0.8884323213442727,0.9068592723183597
200008,0.4726674949249657,0.6242441644729629,0.3961000629901657
200109,0.5672367396628094,0.44292615907318633,0.5761361332638215
200311,0.7616256350230484,0.6075256261210763,0.6450018692938957
200614,0.5896385001009696,0.5613061704553829,0.625634851
201111,0.6858775770624862,0.7712436940764233,0.7695618412435558
201414,0.6358012645974878,0.36430003989741866,0.38399674484650714
201515,0.9065637218321582,0.9056428986187044,0.8927539273731189
201818,0.4923427102469644,0.46672607171053726,0.37665865670288545
202113,0.5335406806815547,0.4699398383065914,0.6652706981120974
203418,0.6827688758328164,0.5548613587639939,0.5862134976805824
203923,0.6566201931814166,0.5191713609153945,0.7018390730524574
204016,0.6750916854386728,0.7520184286514341,0.7336158448906622
204218,0.4866279131466678,0.8655928036289304,0.3094406134106989
204319,0.43547481156677154,0.389414634,0.5059164912321593
204420,0.31494707207523864,0.6224113777985627,0.25657144178321944
204521,0.324143585,0.4335601675692783,0.5220525491190536
204622,0.5728901376281111,0.6698102594769282,0.5324966184891464
205119,0.4064348319618285,0.5054152048600538,0.33235577018753637
205220,0.37779585770865576,0.46549123313604784,0.39083191542600393
205725,0.46833956889734557,0.42065639642796737,0.37729280833029205
205826,0.6419252680657983,0.6984643306533626,0.7626338326831216
206525,0.4712622717421431,0.47293146195825686,0.5364751506691464
206727,0.7000403269095792,0.6982135101937323,0.6514868456528825
207123,0.8336387705129429,0.8140263559173451,0.8108480515494372
207426,0.35282310527569927,0.9170183889505844,0.40364641689882785
208125,0.4555124523949984,0.5591452580979916,0.6567409314287819
208226,0.4904677464620011,0.2817131285606024,0.3108144154544526
208327,0.4693099833887068,0.5473118083001807,0.3923606743334283
209127,0.21046891278541113,0.7366518519295803,0.36237931980848487
209228,0.15810881075747318,0.18585756378923152,0.5032102213216688
209935,0.5438490175738792,0.5992051580111355,0.42737581336288777
210011,0.6042751048145161,0.5785077052128288,0.6775352711662272
210415,0.4135037147124352,0.7080710182890773,0.3521211958937228
210617,0.6128353960423409,0.5583394369235473,0.6336429052717997
211114,0.7568191471640452,0.7061151231450864,0.6629605815397137
211215,0.2950522895600067,0.47963837498886763,0.2849538489664722
211316,0.3468126281504949,0.26391378580185915,0.10260502090243137
211417,0.4550046830729474,0.5526792212668501,0.4837170392574534
211720,0.42750362079368975,0.6280672635496286,0.5307014707916088
211821,0.4637300502680939,0.330912541,0.5049543867181917
211922,0.6007707217315179,0.6306661831461495,0.052959496
212116,0.5442021502866529,0.5582322235662576,0.6093864632503525
212217,0.36693211734591435,0.4970493177559691,0.550215372
212318,0.7660043238831548,0.7085698334536564,0.712224164
212419,0.602726825,0.649923462,0.6896182487888101
212823,0.44799118814911765,0.6317412579210653,0.3857937205602867
214019,0.572809681,0.5029204357573963,0.5937205139511762
214221,0.5994888980508284,0.6393203448137798,0.5013436933198765
214423,0.6190676580738657,0.7392729031880686,0.7348902280354265
214524,0.2840220015657754,0.2960658739125495,0.2769475035772983
214726,0.6245264839070367,0.5041338203831945,0.47978924474308055
217126,0.6076174913990765,0.6737626309856135,0.6392033866022235
217429,0.16410007743613889,0.3363563672661409,0.408187053
219231,0.42230730856455034,0.4989927894908813,0.6707921353779676
220721,0.7165647479116739,0.592104378,0.5497620738423662
221319,0.47835143183658396,0.5469308062144582,0.5633890779522199
223929,0.5547088630724362,0.6604262351481209,0.6474168533384488
227432,0.44059135764898916,0.47874873548711255,0.5662497744827389
227533,0.15221727472261246,0.9909005798742474,0.1409707022418551
228434,0.5336700226690951,0.45024698105092475,0.35547467966593554
231928,0.5009204899541415,0.5466846966619686,0.44418142152952134
233326,0.1671602148397773,0.29441105002332174,-0.042464664
238033,0.663350755,0.4701464650211043,0.4665243436985203
239944,0.6437505701647922,0.5722104944306803,0.6509723287951936
245333,0.7112976462012502,0.6721708960607797,0.5862560237773456
246133,0.3489173523601816,0.4944595927678478,0.5764041191922993
248339,0.7828817133461247,0.673511794,0.7004145608631545
250427,0.5741164675344703,0.3949423463369576,0.5466390825562042
250932,0.5215469126283598,0.7152294616549629,0.45366512034952383
251833,0.5097415098667134,0.46297864566973584,0.3391705220239228
255639,0.408060834,0.49173366871384644,0.47196602622687245
255740,0.3919885104510856,0.4419564650994079,0.4363623696203861
256540,0.5705908575385299,0.46529173563217235,0.6193330408047617
257845,0.6640623125171385,0.744608432,0.5933954715921149
257946,0.3133990131043556,0.48843252206008086,0.4351056840437065
263436,0.8654707300007113,0.8545323441461805,0.8299749172477756
268749,0.6743602816520476,0.797463012,0.7172096872683085
268850,0.5357114989317511,0.612362667,0.4876283755365894
275645,0.5746799671878937,0.5357917990249668,0.5684927884106912
283543,0.44893209812871404,0.5485395110655261,0.4927137217733067
285345,0.4468969537328681,0.41689348461983367,0.3305385136899688
285446,0.576618385,0.5018349411295316,0.5427631715670423
286650,0.4300710684117547,0.4712985332580489,0.3860020661523965
287248,0.8977106149304397,0.8250016605991427,0.8120887148365193
290136,0.069209364,0.5055592231495253,0.1840997799149678
293748,0.5217903018084891,0.4311015204282026,0.4748904119939518
295146,0.5571885093644484,0.5706957890897442,0.4118005119901616
297655,0.5506602073152969,0.7339912284246024,0.5235729537652855
298051,0.3140107275530655,0.45756867941497986,0.3455685039557278
298455,0.5382143921942496,0.6098098695809634,0.5224563907026942
299760,0.6491236577737372,0.6716493468961089,0.6786854512909842
300618,0.6480716573266191,0.6387020991042948,0.8016376514593506
303119,0.6921966577951667,0.6087947354658667,0.4373758018087839
303624,0.8193321431858328,0.6904882860085605,0.8032433835956527
304020,0.7167498552531388,0.7078132360041673,0.6307337391929427
304727,0.8329677393170885,0.8448945543937536,0.8490250192209902
305830,0.3787524108834679,0.3460048916694026,0.15154546552121165
307127,0.4508460277560396,0.2823402505175752,0.388810993
308331,0.8602308407467272,0.8227592357339958,0.6315607801592956
309636,0.371208697,0.22910856096689314,0.3401473831077906
310621,0.6737963178487973,0.7123542331110526,0.5964211562924655
311320,0.5707281948358114,0.6464943451918527,0.4988868101057215
316633,-0.03699724,0.2759941228595041,0.24139758737553685
316835,0.507142187,0.6438613711930228,0.48412821788515364
318637,0.4203384597340169,0.3293369197255842,0.3330570842632432
320826,0.5858858269210596,0.6940841883294242,0.49670591571946193
322224,0.6257597011451259,0.6484322649646566,0.5445315001496412
329844,0.39865001905947867,0.6169063751239949,0.4259876697388182
330324,0.3144072648015786,0.49367423442729075,0.169423912
333330,0.10501930033503729,0.2703438584697518,0.5982214929338667
334635,0.30044579281072564,0.285837028,0.3060715133674286
336841,0.1985407201374076,0.42229177098493326,0.3660399040705346
339847,0.4986036888842592,0.5654984124371953,0.5745164316409933
341834,0.5086528082546125,0.5765053161716455,0.5777788368556745
342129,0.706356779,0.6991723197833543,0.7275414574600566
346137,0.31010611262777116,0.5146014677554726,0.5162765722840258
346945,0.4966841012643055,0.5396166009113262,0.524729838
349244,0.46325910234769135,0.57729451,0.41661987574515547
352132,0.47844639882314144,0.6757814944299061,0.5219410871431797
353740,0.7648603856937634,0.5096997267392813,0.43805570153161416
358144,0.6642032907765972,0.624392534,0.6420135290851283
361941,0.8010120436128627,0.8075184542828082,0.7570972413218254
365343,0.6626920662562192,0.4891744854341135,0.6385903620542003
366042,0.6136946102660203,0.6112162985997637,0.4152205778250285
366446,0.8884441283816007,0.8439414592654665,0.8427632626684818
371843,0.4496482118725844,0.1787922503259779,0.18973960907781415
377451,0.3946647260349976,0.4042207025272717,0.5756645936432586
379657,0.45702607165192327,0.3988919669088462,0.7041159514424872
380036,0.35502519882110206,0.5806630823319734,0.5736364542449885
381038,0.7352928453176376,0.6920146672827572,0.6095354623703001
381543,0.4989489427271036,0.4401138821042886,0.5375959330202357
385450,0.4568731337208834,0.6761990413424815,0.5291864167707951
386250,0.8369849396610655,0.8094465247449378,0.8124578229235371
387959,0.8592764165710183,0.8730168724223847,0.8751488308775416
389357,0.3202086536051849,0.3922289812045391,0.3288142976759637
390645,0.7828965465748776,0.6680725959941232,0.724217084
392447,0.7017293024753554,0.38270799844461856,0.37462924713546897
395958,0.7739268306830046,0.5800659770761204,0.7550937397904424
397154,0.6466878841521727,0.42086392,0.514189292
397760,0.41976991268958164,0.45956704672524434,0.5652012059900949
397861,0.4935712599979281,0.5484762852780931,0.5563684204057273
406836,0.7065211140929687,0.6754067555138347,0.6970978249693079
412528,0.6115274562717994,0.4906831337461984,0.6669428295196903
414229,0.5831521810879569,0.2905204612866119,0.5604730402843312
422632,0.5302504436833747,0.6965924032522305,0.5871838800794597
424939,0.7079724178285594,0.676763885,0.6859861062441415
429040,0.43848390069242643,0.4218918674610581,0.5571214978232117
432332,0.7334713514260237,0.7486859451174086,0.6710244555535573
433839,0.7221211821925468,0.7818205942407634,0.751882704
436239,0.7989286943123022,0.8053706607407458,0.8858207092950663
436845,0.8891360209821004,0.8821005608980409,0.8909456162121332
441939,0.5931866157666497,0.7835821042232269,0.6708341731155907
445543,0.7243216853751278,0.6140913916604301,0.592220466
448347,0.7438197906361851,0.6740585531961261,0.6595546853897194
456346,0.4378846049185133,0.612996939,0.39541284287435297
459453,0.6922529329506263,0.6055714152805004,0.66943086
467351,0.48681321414429457,0.42550608465123013,0.24083370894251158
468050,0.963325529,0.9986032432799846,0.9633187779808651
479762,0.6533494275970316,0.6596729673674503,0.6925531117120975
481951,0.7597349902452595,0.763607851,0.7274133539853297
485757,0.49560619373144726,0.22628695825432327,0.27793303739818587
486759,0.3834301272914709,0.5832504261396885,0.31613519272840046
495255,0.7036261440094536,0.6998460221011794,0.6889927652197155
497865,0.6555422594662592,0.3976623991184778,0.3889031876279992
499566,0.6838714258106364,0.5581734659894294,0.6935237443615473
500222,0.6858175729182217,0.9571120098613944,0.6793921759127174
512835,0.5610086614971673,0.7487026249173315,0.6445009997989795
513736,0.455389044,0.35931951465504064,0.46602558642734676
519950,0.5097276698193943,0.6653097252776492,0.5293383434382584
520228,0.6270869314218248,0.39152841921788945,0.5221707168483908
523032,0.35473595905784727,0.39552315773154395,0.44734330511326653
524135,0.573188013,0.5217614690686259,0.6810828706113206
525541,0.6908547747797635,0.6729853805897613,0.7476132701324565
529549,0.4337228016064788,0.21240105934289633,0.33202857246184275
529953,0.704255686,0.7143184464868059,0.7205353568528305
530635,0.37653633463005426,0.4809333318016581,0.14576956335778565
531536,0.7463464599806836,0.6360981789110229,0.7395504070279206
536647,0.505593424,0.4974701461626395,0.4283916548679667
540436,0.5216766145232516,0.49072935973388243,0.3520782091595602
541640,0.548681896,0.4511745816343963,0.5244544192065115
541943,0.49700263960321595,0.4568798822247639,0.42124891397506725
545345,0.609248217,0.5453923497354046,0.7146030593051973
548250,0.5056537003796893,0.42120157570676675,0.5244138619532711
555348,0.7858868927654004,0.8473192620987944,0.7781601448046451
557857,0.8629481836857071,0.9052249748776382,0.8760290440321093
559053,0.5516314178898883,0.6074923965382839,0.637106226
561242,0.45944588900618105,0.48908625557499824,0.4891061498338642
562345,0.4103994603091794,0.4577868564688991,0.6762211366274231
562446,0.5729297420326697,0.47910027150336165,0.6120996716992108
